51243	45.63	84.86
52602	38.75	93.33
56944	23.15	99.27
56946	23.55	99.4
52833	36.93	98.48
56948	22.64	99.64
52825	36.43	96.43
52824	36.46	95.75
56954	22.57	99.93
52765	37.38	101.61
56959	22.0	100.78
52707	36.8	93.68
52679	37.89	102.87
56963	23.94	101.99
52674	38.22	101.93
56964	22.79	100.96
52656	38.47	100.82
56967	21.95	100.6
52652	39.08	100.28
56898	24.18	102.41
56891	24.88	104.32
56889	24.05	104.17
52884	36.35	103.95
56863	24.92	102.5
56869	24.07	101.97
56870	24.66	102.18
56871	24.68	102.57
52896	36.55	104.14
52889	36.04	103.88
56875	24.33	102.55
56876	24.28	102.77
56886	24.53	103.77
56878	24.13	102.75
52876	36.33	102.83
56879	24.19	102.91
56881	24.75	103.26
56882	24.91	102.83
52866	36.73	101.75
56885	24.4	103.45
56970	23.7	102.48
52575	39.42	102.78
56854	24.45	100.13
52557	39.15	100.17
57023	35.02	108.11
51804	37.77	75.23
57028	34.03	107.32
51765	40.63	87.7
57029	34.5	108.48
51730	40.55	81.27
51720	40.5	79.05
51717	39.25	76.78
51716	39.8	78.57
57037	34.93	108.97
57039	34.08	108.88
51705	39.72	75.25
51633	41.78	81.9
51628	41.12	80.38
51581	42.85	90.23
51572	42.83	89.25
51568	42.27	86.85
51810	38.92	77.63
57016	34.35	107.13
57014	34.57	105.87
56986	22.98	103.68
52546	39.37	99.83
56976	23.22	102.85
56977	22.61	101.86
52495	40.17	104.8
52447	40.0	98.88
56984	23.38	103.15
56985	23.44	103.33
56987	22.78	103.23
57008	34.03	105.3
52267	41.95	101.07
52264	42.56	101.27
56991	23.62	104.33
57002	34.85	105.65
57003	34.9	106.83
57006	34.57	105.75
51886	38.25	90.85
56856	24.47	100.87
56851	25.04	100.52
53679	37.75	112.54
53513	40.73	107.37
53584	39.57	113.17
56751	25.71	100.18
53579	39.05	112.92
53578	39.37	112.43
53576	39.52	112.82
53575	39.1	112.2
53574	39.52	112.27
53567	39.03	112.0
53564	39.37	111.22
56755	25.39	100.4
53553	39.87	111.22
56757	25.26	100.29
53533	39.81	108.71
53529	39.09	107.96
53522	40.05	107.83
53519	39.22	106.77
53518	39.03	106.35
53585	39.17	113.27
53589	39.05	113.53
53594	39.45	114.22
53618	38.28	106.25
53673	38.73	112.72
56697	26.22	104.08
56739	24.98	98.51
53658	38.03	110.5
56742	25.89	99.37
53646	38.27	109.78
53619	38.12	106.3
53617	38.03	106.08
53596	38.91	115.16
53615	38.8	106.7
53614	38.47	106.2
53612	37.98	106.18
53611	38.88	106.55
53610	38.57	106.35
53602	38.83	105.67
53601	38.77	105.9
53517	39.27	106.33
53505	37.88	105.4
56849	24.03	99.23
53502	39.78	105.75
53367	41.32	111.23
53357	41.03	110.1
53343	41.77	109.97
56781	25.52	103.27
53336	41.57	108.52
53324	41.07	107.05
56783	25.5	103.8
56833	24.83	98.77
52988	35.37	103.72
52986	35.37	103.87
56838	24.0	97.85
56839	23.77	98.82
52980	35.97	103.3
52978	35.19	102.49
52974	35.54	102.03
56843	24.83	99.62
56846	24.58	99.93
53368	41.08	111.46
53378	41.28	112.62
53385	41.6	113.54
53472	40.87	112.57
53498	40.57	115.03
56767	25.21	101.26
53491	40.68	114.38
53490	40.43	114.07
53486	40.37	113.77
53484	40.45	113.15
53475	40.52	112.47
53467	40.25	111.25
53392	41.86	114.58
53466	40.75	111.7
56774	25.31	102.25
53455	40.55	110.53
53433	40.73	108.65
53420	40.85	107.12
53419	40.33	107.0
56775	25.55	102.45
51567	42.08	86.57
51542	43.03	84.15
51526	42.23	88.22
57416	30.33	106.93
57328	31.21	107.51
57333	31.95	108.67
57351	30.83	111.0
57353	30.83	111.0
57362	31.75	110.67
57363	31.8	111.83
57367	31.08	110.94
57368	31.05	111.63
57370	31.73	112.22
57377	30.99	112.21
57378	31.2	112.63
57381	31.62	113.34
57390	31.8	114.07
57405	30.5	105.55
57407	30.28	105.03
57408	30.11	105.32
57409	30.21	105.78
57326	31.37	107.72
57324	31.58	107.08
57320	31.93	107.22
57265	32.43	111.73
57232	33.05	108.27
57237	32.07	108.03
57238	32.52	107.89
57242	32.85	109.37
57248	32.42	109.35
