52264	42.56	101.27
57494	30.6	114.05
57491	30.87	114.4
57489	30.52	114.01
53695	38.35	114.68
57485	30.28	113.47
54765	37.48	121.43
54774	37.47	122.13
54777	37.21	122.06
57469	30.18	111.77
53691	38.15	114.57
57464	30.47	111.18
53690	38.85	114.18
53689	38.02	115.07
54778	37.17	122.48
57438	29.98	108.12
57432	30.77	108.4
53687	37.78	113.63
53685	38.08	113.42
57420	30.75	107.19
57417	30.35	106.28
57416	30.33	106.93
57415	30.53	106.63
53682	38.63	114.68
57409	30.21	105.78
57408	30.11	105.32
57407	30.28	105.03
54764	37.48	121.23
53697	38.03	114.83
51342	44.88	84.8
57499	30.07	114.88
57604	28.79	105.39
57603	28.82	105.83
57586	29.53	114.03
53750	37.76	110.18
57566	29.45	111.66
55655	28.19	85.97
55598	29.27	91.77
57543	29.9	110.03
51356	44.32	86.05
57537	29.3	108.17
57523	29.85	107.73
53727	37.17	107.12
57519	29.16	107.11
53723	37.8	107.38
56474	28.55	102.17
53705	37.48	105.68
56475	28.65	102.52
53699	38.18	114.95
57509	28.99	106.92
57508	29.15	105.37
57507	29.33	105.3
57506	29.37	105.9
57505	29.41	105.59
57503	29.62	105.12
54759	37.32	120.85
57405	30.5	105.55
57390	31.8	114.07
57606	28.13	106.83
54809	36.55	115.28
57307	31.1	105.08
57306	31.58	105.98
55589	29.3	90.98
53619	38.12	106.3
53618	38.28	106.25
57297	32.13	114.05
53617	38.03	106.08
51186	46.67	90.38
57290	32.93	113.92
57285	32.38	113.42
57281	32.68	113.3
53614	38.47	106.2
53612	37.98	106.18
53611	38.88	106.55
57273	32.73	112.8
57271	32.52	112.38
53610	38.57	106.35
57265	32.43	111.73
57264	32.39	111.0
51156	46.82	85.75
53602	38.83	105.67
57254	32.82	110.12
57248	32.42	109.35
51137	46.18	83.05
57242	32.85	109.37
56490	28.95	103.9
53658	38.03	110.5
53679	37.75	112.54
57314	31.34	106.07
56478	28.3	102.43
53677	37.93	112.48
55593	29.85	91.73
57381	31.62	113.34
57377	30.99	112.21
