54594	39.72	116.35
54824	36.63	117.95
54815	36.38	116.27
54819	36.18	116.8
54820	36.81	115.21
54821	37.0	117.2
54822	36.87	117.73
59213	23.75	106.95
54825	36.52	117.85
59235	23.43	108.62
54828	36.23	117.68
54829	36.77	117.87
54831	36.65	118.5
54833	36.97	118.08
54834	36.87	118.28
54836	36.18	118.17
54814	36.53	116.26
59134	24.48	118.07
59133	24.9	118.92
54812	36.74	116.72
59130	24.73	118.15
59127	24.43	117.83
54809	36.55	115.28
54808	36.23	115.63
50246	52.35	124.72
54805	36.45	115.47
54803	36.98	116.02
54778	37.17	122.48
50434	50.48	121.68
54777	37.21	122.06
54774	37.47	122.13
54765	37.48	121.43
50468	50.25	127.46
59230	23.72	108.12
59238	23.25	108.83
50516	49.48	118.57
54936	35.57	118.84
54919	35.38	116.98
54920	35.65	117.29
54923	35.72	117.93
54927	35.1	117.2
54929	35.27	117.97
54932	35.77	118.65
54939	35.17	118.82
54841	36.86	119.42
54940	35.75	119.2
54943	35.88	120.0
59033	24.78	108.87
59025	24.53	107.38
55576	29.34	89.25
55585	29.45	90.17
54916	35.57	116.85
54915	35.44	116.6
54912	35.77	116.5
54911	35.93	116.4
54910	35.82	116.05
54908	35.27	115.1
54905	35.59	115.93
54901	36.08	115.17
54861	36.93	121.53
54857	36.07	120.33
54852	36.97	120.72
54851	36.9	120.56
54848	35.97	119.48
54846	36.39	119.74
54844	36.42	119.18
59246	23.6	109.67
54842	36.79	119.99
54764	37.48	121.23
50525	49.15	119.75
57060	35.15	111.22
50862	46.98	127.98
54609	38.23	115.59
54613	38.7	116.62
54615	38.58	116.85
54617	38.21	116.17
50873	46.78	130.3
54618	38.08	116.55
54621	38.18	115.18
54644	38.05	117.12
50859	46.29	126.28
50853	46.62	126.97
54624	38.41	117.32
54626	38.42	115.82
54631	37.07	115.15
54640	36.92	114.87
54607	38.7	115.11
50888	46.39	132.17
54606	38.22	115.74
54605	38.93	115.93
54603	38.71	115.77
50924	45.55	119.65
54597	39.73	115.74
54590	39.92	124.15
54575	39.4	122.34
54565	39.6	121.47
50946	45.18	124.83
59058	24.2	110.52
54541	39.9	119.23
54539	39.43	118.89
54534	39.65	118.1
54533	39.58	118.09
54531	39.73	118.72
59052	24.83	110.82
50834	46.6	121.22
54759	37.32	120.85
50618	48.22	118.27
50656	48.26	126.51
54726	37.7	117.18
50647	48.13	123.48
54731	37.48	118.22
54734	37.36	118.0
54736	37.43	118.67
54738	37.05	118.37
54645	38.85	117.47
54744	37.58	118.55
54749	37.18	119.95
54751	37.94	120.73
50548	49.2	123.72
54752	37.8	120.77
50531	50.0	121.56
50659	48.05	126.24
54723	37.65	117.57
50739	47.3	123.24
50742	47.79	124.48
50745	47.38	123.92
54713	37.88	116.53
54710	37.87	116.17
50758	47.15	125.89
50767	47.23	127.1
54709	37.23	116.07
54703	37.8	115.88
54701	37.93	115.2
54662	38.91	121.64
50787	47.31	131.84
50788	47.23	132.0
54660	38.82	121.23
59125	24.38	117.3
55589	29.3	90.98
55591	29.67	91.13
55593	29.85	91.73
56856	24.47	100.87
56839	23.77	98.82
56840	24.81	98.3
56846	24.58	99.93
56849	24.03	99.23
56851	25.04	100.52
56854	24.45	100.13
56863	24.92	102.5
56882	24.91	102.83
56869	24.07	101.97
56870	24.66	102.18
56871	24.68	102.57
56875	24.33	102.55
56876	24.28	102.77
56878	24.13	102.75
56838	24.0	97.85
56833	24.83	98.77
56783	25.5	103.8
56781	25.52	103.27
56774	25.31	102.25
56767	25.21	101.26
56757	25.26	100.29
56755	25.39	100.4
56751	25.71	100.18
56742	25.89	99.37
56739	24.98	98.51
59254	23.4	110.08
56693	26.58	104.87
58944	25.52	119.78
56691	26.87	104.28
56684	26.4	103.25
56654	26.59	100.2
56881	24.75	103.26
56885	24.4	103.45
55598	29.27	91.77
57014	34.57	105.87
57001	34.75	105.33
57002	34.85	105.65
57003	34.9	106.83
57006	34.57	105.75
59264	23.39	111.5
57008	34.03	105.3
57016	34.35	107.13
56886	24.53	103.77
57028	34.03	107.32
57029	34.5	108.48
57037	34.93	108.97
57039	34.08	108.88
57052	34.88	110.45
57053	34.7	110.72
56987	22.78	103.23
47035	40.1	124.38
56985	23.44	103.33
56984	23.38	103.15
56977	22.61	101.86
56976	23.22	102.85
56970	23.7	102.48
58942	25.72	119.38
56964	22.79	100.96
56959	22.0	100.78
56954	22.57	99.93
56948	22.64	99.64
56946	23.55	99.4
56944	23.15	99.27
56898	24.18	102.41
56891	24.88	104.32
56889	24.05	104.17
56652	26.68	100.75
56646	26.54	99.91
56598	27.13	104.73
56183	31.5	103.62
56125	32.2	96.47
56128	31.22	96.6
56137	31.15	97.17
56172	31.9	102.23
56180	31.68	103.85
56182	32.67	103.6
56184	31.43	103.17
56595	27.41	104.87
56187	30.75	103.86
56190	31.55	104.55
56199	31.03	104.68
56223	30.75	95.83
56247	30.0	99.1
56257	30.0	100.27
56096	33.4	104.92
56093	34.43	104.02
56091	34.85	104.47
56081	34.7	103.35
56080	35.0	102.9
56074	34.0	102.08
56071	34.59	102.5
56065	34.73	101.6
56046	33.75	99.65
56043	34.48	100.23
56033	34.92	98.22
56029	33.0	96.96
56016	33.85	95.62
56004	34.22	92.43
59012	24.78	106.55
55773	27.73	89.08
55655	28.19	85.97
56284	30.44	103.44
56288	30.58	103.92
56289	30.2	103.87
56474	28.55	102.17
56586	27.35	103.72
56584	27.7	103.25
56580	27.72	102.8
58946	25.45	119.0
56533	27.75	98.67
56497	28.11	104.24
56496	28.3	105.23
56494	28.84	104.33
56490	28.95	103.9
56487	28.33	103.13
56485	28.27	103.58
56483	28.58	103.95
56478	28.3	102.43
56475	28.65	102.52
56441	28.72	99.28
56295	30.38	104.55
58954	25.46	119.67
56399	29.18	104.98
56396	29.35	104.77
56393	29.77	104.85
56391	30.08	103.82
56389	29.2	103.95
56387	29.23	103.26
56386	29.56	103.76
56383	29.83	103.87
56382	29.75	103.55
56357	29.05	100.3
56307	29.15	92.58
56298	30.13	104.6
56297	30.02	104.15
54528	39.23	117.13
50964	45.83	128.8
54523	39.43	117.06
53841	36.88	109.32
53792	37.45	114.48
53796	37.62	114.89
53798	37.18	114.36
53799	37.24	115.0
53817	36.0	106.27
59096	24.37	114.49
53850	36.88	110.18
53869	36.58	111.7
52896	36.55	104.14
53853	36.7	110.95
52889	36.04	103.88
53857	36.07	110.18
52884	36.35	103.95
53865	36.66	111.56
53789	37.88	114.63
53788	37.33	113.57
53785	37.52	114.67
53782	37.93	113.62
52974	35.54	102.03
