54731	37.48	118.22
56074	34.0	102.08
50742	47.79	124.48
50758	47.15	125.89
50767	47.23	127.1
56357	29.05	100.3
56307	29.15	92.58
50788	47.23	132.0
56297	30.02	104.15
56295	30.38	104.55
56289	30.2	103.87
50834	46.6	121.22
56288	30.58	103.92
56284	30.44	103.44
50853	46.62	126.97
56257	30.0	100.27
50873	46.78	130.3
56199	31.03	104.68
50888	46.39	132.17
56190	31.55	104.55
56187	30.75	103.86
50924	45.55	119.65
56183	31.5	103.62
56182	32.67	103.6
56180	31.68	103.85
56172	31.9	102.23
50946	45.18	124.83
56128	31.22	96.6
56125	32.2	96.47
56096	33.4	104.92
50964	45.83	128.8
50739	47.3	123.24
56382	29.75	103.55
56383	29.83	103.87
56483	28.58	103.95
56598	27.13	104.73
56595	27.41	104.87
56586	27.35	103.72
56584	27.7	103.25
56580	27.72	102.8
56578	27.07	102.75
56497	28.11	104.24
56496	28.3	105.23
56494	28.84	104.33
56490	28.95	103.9
50434	50.48	121.68
56487	28.33	103.13
56485	28.27	103.58
50516	49.48	118.57
56386	29.56	103.76
50525	49.15	119.75
56478	28.3	102.43
56475	28.65	102.52
50531	50.0	121.56
50618	48.22	118.27
56399	29.18	104.98
56396	29.35	104.77
56393	29.77	104.85
50647	48.13	123.48
56391	30.08	103.82
50656	48.26	126.51
50659	48.05	126.24
56387	29.23	103.26
56080	35.0	102.9
50971	45.78	131.02
57604	28.79	105.39
56065	34.73	101.6
54927	35.1	117.2
51469	43.45	87.18
51470	43.88	88.12
54923	35.72	117.93
51482	43.83	90.28
51542	43.03	84.15
51567	42.08	86.57
51568	42.27	86.85
51572	42.83	89.25
54920	35.65	117.29
51581	42.85	90.23
51628	41.12	80.38
54919	35.38	116.98
54916	35.57	116.85
54912	35.77	116.5
51705	39.72	75.25
54908	35.27	115.1
54905	35.59	115.93
51716	39.8	78.57
51717	39.25	76.78
54901	36.08	115.17
54861	36.93	121.53
54857	36.07	120.33
54855	36.4	120.38
54852	36.97	120.72
54851	36.9	120.56
51804	37.77	75.23
54848	35.97	119.48
51810	38.92	77.63
54929	35.27	117.97
54932	35.77	118.65
54936	35.57	118.84
51243	45.63	84.86
50979	45.28	130.24
56046	33.75	99.65
56043	34.48	100.23
51053	48.05	86.4
56029	33.0	96.96
51060	47.7	86.87
51076	47.73	88.08
56004	34.22	92.43
51133	46.73	83.0
55773	27.73	89.08
51156	46.82	85.75
51186	46.67	90.38
55655	28.19	85.97
55598	29.27	91.77
51433	43.8	82.52
51329	44.05	80.85
55593	29.85	91.73
55591	29.67	91.13
55589	29.3	90.98
55585	29.45	90.17
55576	29.34	89.25
51356	44.32	86.05
51367	44.17	86.85
51378	44.0	89.17
51379	44.02	89.57
51381	44.82	90.01
51430	43.83	81.15
54939	35.17	118.82
56646	26.54	99.91
56652	26.68	100.75
56654	26.59	100.2
56684	26.4	103.25
57328	31.21	107.51
57326	31.37	107.72
57324	31.58	107.08
57314	31.34	106.07
